NOT RELIGIOUS HATE	[USER] вероятно тази азбука се е основавала на нещо, много хора смятат, че това е изчезналата библия на бесите. но и да не е, русия се държи тъпо. азбуката е българска, те са я приели, защото им върши работа. какво толкова? сега всички пишем на английски. няма нужда да се мразим.
NOT RELIGIOUS HATE	ета праваславнаье и християнскаье! руската православна църква: жените са по-глупави от мъжете [URL]
NOT RELIGIOUS HATE	[USER] [USER] това щеше да е така ако гледах само негрите, но гледам и белите които са тези с властта в ситуацията и те носят отговорността за нея  точно както и в палестина—мюсюлманите може да ги смятам за безполезни фанатизирани мангали но когато ти си насилника минавам на тяхна страна
NOT RELIGIOUS HATE	ся ако кажа, че в бг има бум на евреи, ше ме изхейтите ли къв съм тъп и с тва шега не бива?
NOT RELIGIOUS HATE	и евреите имаат свои нацисти.  [URL]
NOT RELIGIOUS HATE	убийствата, направени от ислямски терористи не са случайни, а са по списък. [URL]
NOT RELIGIOUS HATE	[USER] а за другите жители на европа е наци защото подкрепя исляма - фашистка, подтисническа и експанзионистична идеология; та спор няма
NOT RELIGIOUS HATE	терористи взеха петима заложници в църква във франция [URL]
NOT RELIGIOUS HATE	[USER] imho на нинова и дреме на кура и за конвенцията и за ваксините..  иначе частта с църквата ми е любима като идва от бсп.
NOT RELIGIOUS HATE	dnes.bg: католическата църква се чисти от педофилите [URL]
NOT RELIGIOUS HATE	понякога си мисля, че борбата за власт в църквата е по-долна и грозна, отколкото борбата за власт в държавата...
RELIGIOUS HATE	...познавам всякакъв вид мюсюлмани, дори атеисти, такива, които са много вярващи и уважаващи другите религии, имам и познати, за които най-просто би било да кажа, че са тъпи. но познавам също и такива християни (...) познавам също и тъпи атеисти ерик-еманюел шмит
NOT RELIGIOUS HATE	омразата към мюсюлмани ескалира през последните седмици. това е вторият опит за нападение срещу такива. [URL]
NOT RELIGIOUS HATE	[USER] кое му е тъпото? и да, исляма, но тоя, радикалния...
NOT RELIGIOUS HATE	не всеки мюсюлманин е терорист и не всеки терорист е мюсюлманин #big5 #новинитевбългария # [URL]
NOT RELIGIOUS HATE	няма ли начин държавата да назначава служители, които говорят свързано и не ходят брадясали като ислямски терористи?' --dnevnik comments
RELIGIOUS HATE	[USER] и ако може още един атентат в църква,че грозно като има само 1 в историята
RELIGIOUS HATE	[USER] не е ли много по яко, как първо руснаците обвиниха французите за падането на самолета, докато американците казаха сирийци са го свалили. едва няколко часа по късно руснаците казаха че били сирийците, ама заради злите евреи
NOT RELIGIOUS HATE	"другите не са си спасили евреите - нищо. ние сме спасили една част, ""благодаря"" не чувам,не сме спасили друга - ""уууу как не ви е срам""!"
NOT RELIGIOUS HATE	[USER] ше ги хване симо за кура, църквата не е плащала две хиляди години сега ше му плати, изчекай ама седнал да ти не отмалеят краци
NOT RELIGIOUS HATE	"турция следва познатия тренд на провалените държави - избират ""силна ръка"" да ги управлява, икономиката леко нагоре, силната ръка се оказва диктатор и почва да прави диктаторски глупости, икономиката тръгва неудържимо надолу. виновни са сащ, евреите и враговете на народа, ест."
NOT RELIGIOUS HATE	колкото по-глупава е една религия, толкова по-силно трябва да вярваш в нея. християните имат един доста странен... [URL]
NOT RELIGIOUS HATE	антируския фронт на сащ: ислямски фанатици, либерали и нацисти [URL]
NOT RELIGIOUS HATE	убиха терористите куаши. егати майтапа,ако сега вместо 72 девственици ги чакат 72 манафа плюс строг бог-евреин... [URL]
NOT RELIGIOUS HATE	[USER] не брато, помислих си че са терористи. това с мюсюлманите ти си го мислищ [USER]
NOT RELIGIOUS HATE	всички терористи са мюсюлмани, с изключение на 99%, твърди европол: трагедията в норвегия даде нов шанс на някои... [URL]
NOT RELIGIOUS HATE	[USER] не са терористи мюсюлманите.
NOT RELIGIOUS HATE	ислямски терористи заплашиха мюнхен [URL]
NOT RELIGIOUS HATE	доброто говори за отвъдното, а злото говори за материализираното. доброто е логика, а злото е емоция. бялото е консервативно спрямо човешкото поведение за приемственост в обществото и проповядва само и единствено текущо установените правила и норми от църквата. [URL]
NOT RELIGIOUS HATE	ужасно ми е противна омразата към евреите и израелците! и към малцинствата по принцип. #бургас
RELIGIOUS HATE	тъпият бог нв юдеи, християни и мюсюлмани им заповядва да го хвалят. този има много сериозна личностна криза,... [URL]
NOT RELIGIOUS HATE	"армиията за защитата на еврейската държава са нападнали два поста на ""палестински терористи"" в ивицата газа. ""преди известно време танк на израелската армия нападна два военни поста на хамас (палестинското ислямистко движение, упра…[URL] [URL]"
NOT RELIGIOUS HATE	ако джихадистите искаха да говоря френски или да приема исляма за да не ме занимават повече с глупости. алах акбар my friends!
RELIGIOUS HATE	църквата е гнила и слуга на злото сбъркана йерархия на ценностите ще затрие цивилизацията ни автор: кубрат томов,... [URL]
NOT RELIGIOUS HATE	волен, кога ще каже, че негрите и евреите са гейове+смърт за гейовете!
NOT RELIGIOUS HATE	християнин, който страда в тялото - в резултат на това те не живеят останалата част от земния си живот заради зли човешки желания, а по-скоро заради волята на бог. 1 петър 4.2
NOT RELIGIOUS HATE	"да си съгласен с хизбула ?! - лидерът на ""хизбула"": терористите вредят на исляма повече от карикатурите [URL]"
NOT RELIGIOUS HATE	"#цитатнаденя: в стария завет знаем, че господ като види педерасти и ги убива с огън, жупел и всички налични оръжия там за масово унищожение"""
NOT RELIGIOUS HATE	"ицо,  колко ти дадоха,бе,брат,за да ""очертаваш краѝния резултат срещу евреите""???!!!  тъпо парче си.използват те.трудно се помага на такива.  ние,рокаджиѝте и рап елементите сме справедливи хора,бре!  ебати мимикрията!"
NOT RELIGIOUS HATE	и рицарят педофил осама бен ладен затова така приказваше на мюсюлманите, че западняците били кръстоносци.
NOT RELIGIOUS HATE	в една държава в африка решили да вкарат малко ред и инсталирали светофар. местните през нощта го изтръгнали.  в една отколешно велика страна в европа с най-умното население след евреите и най-големите пишки им дали демокрация...
NOT RELIGIOUS HATE	мюсюлмани протестират срещу продажбата на „злия“ алкохол: десетки мюсюлмани се събраха на протест... [URL] [USER]
NOT RELIGIOUS HATE	ново нападение срещу православна църква в чечня. този път обект за терористично нападение стана църквата „архангел михаил“ в столицата на чечня, грозни. в резултат на инцидента са убити двама полицаи от охраната на църквата, двама са ранени, убит е и... [URL]
NOT RELIGIOUS HATE	[USER] [USER] [USER] не бих го редуцирал до това, но не виждам паралел в случая. тук по-скоро е опит за обратният процес - православен празник, глупаво „модернизиран/пребоядисан“ за приемственост в по-широката култура.
NOT RELIGIOUS HATE	грозните войни в църквата [URL]
NOT RELIGIOUS HATE	[USER].mik: върви евреин по улицата и намира дебела пачка евро по 500. навежда се [URL] [URL]
NOT RELIGIOUS HATE	[USER] не съм казал, че са терористи, защото са мюсюлмани, а че щом са терористи, сигурно са мюсюлмани [USER]
NOT RELIGIOUS HATE	разследват ученици в австрия заради игра на нацисти и евреи [URL] frognews
NOT RELIGIOUS HATE	версия: издирваните двама ислямски терористи планирали атентати у нас [URL]
RELIGIOUS HATE	скапана мастийо, [USER], знаеш ли кой те таксува преди малко? дядо евреин, най-големият евреин и предател на свещеният христос от облаците.
RELIGIOUS HATE	с 15 гости от германия разглеждаме църква. попа 20 мин., обяснява колко са тъпи и грешни и как ще врат в ада щот не са православни. туризъм?
RELIGIOUS HATE	българската православна църква за пореден път доказа, че се състои от шайка побъркани идиоти.
NOT RELIGIOUS HATE	[USER] от ревностно религиозни дали католици или други не очаквам нищо добро и смислено ама за съжаление религиозните бози стават все по-популярни и някак чудно успяват да ги омешат с националистически лайна
NOT RELIGIOUS HATE	сунити престъпници бяха убити, измъчвани и разселени внуците на пророка мохамед #bulgaria
NOT RELIGIOUS HATE	[USER] и като такава разрушават хилядолетни ислямски храмове на умерени течения..  точно както  блм и антифа са секти в либерастията разрушават наред, но никой не излезе и не каза “тез не са повече с нас и са терористи”.  мерси! виждам вече връзката по-ясно!
RELIGIOUS HATE	"[URL] :: евреи борят с огън ""злото на смартфоните"" - 30 ранени след взрив в северен лондон (обновена) [URL]"
NOT RELIGIOUS HATE	"[USER] когато говориш за ""църквата"" виждам, че визираш бпц. религиозните свободи далеч не се изчерпват с имотите на бпц. + дефиницията ти за целта на парада се разминава с официалната версия, но тука игрите са дебели, не ми се коментира."
NOT RELIGIOUS HATE	"ватикана църква ""превишаване с педофилите"" [URL]"
RELIGIOUS HATE	евреите са животни кучка
RELIGIOUS HATE	бившия ми съпруг мумия убиец агентурен кур от държавна сигурност--данс и евреите !! и от сик .!! ще ме разболява и приспива !! опит
NOT RELIGIOUS HATE	фейсбук днес: зенята е плоска, избиват животните защото нали новият световен ред и да настанят араби в хамбарите и которите на избитите овце, ваксините причиняват аутизъм, франция спечели заради негрите-мюсюлмани, които нямат права, има 30 пола и други глупости
RELIGIOUS HATE	[USER] това престъпление е резултат от стотиците садистични мюсулмански изпълнени с омраза престъпления срещу християни. а вие малоумни ли сте?
NOT RELIGIOUS HATE	"[USER] [USER] [USER] [USER] [USER] вярно е, стига да не му прийчват глупости (или да искат да им се подминява). аз с вярата в ""нещо свише"" нямам проблем, може да сме sai, така или иначе. вярата е лична. но виж, с крадените дваж-триж глупотевини от книжките, хеле пък с исляма и някои християнски деноминации..."
NOT RELIGIOUS HATE	"кадиров превърна грозни във ""витрина на исляма"" [URL]"
NOT RELIGIOUS HATE	арабин обвинен в израел за изнасилване, защото се престорил на евреин за да има сексуален акт с еврейка [URL]
NOT RELIGIOUS HATE	ученици с ултиматум – или курс по ислям или ви пишем расисти в досието [URL]
NOT RELIGIOUS HATE	[USER] [USER] [USER] в палестина има човешка трагедия. това, което се случи с евреите от нацистите днес, прави на невинни хора от техните внуци.  #heargaza
NOT RELIGIOUS HATE	§[USER] бива да се дразни, особено ако е най-големият ислямски терорист с брадва.
NOT RELIGIOUS HATE	[USER] *ах не се казваш. да и нас се възприема като синоним на джендър и евреин глобалист, който иска да ни унищожи. у нас имаме необикновено много идиоти.
NOT RELIGIOUS HATE	амос 5:13-14 библия, нов превод от оригиналните езици (с неканоничните книги) (cbt)   13 затова в такъв час разумният мълчи, защото времето е трудно.   14 търсете доброто, а не злото, за да живеете. тогава господ, бог вседържител, ще е с вас, както вие твърдите
NOT RELIGIOUS HATE	да не хвърляш домати срещу парламента е толкова тъпо, колкото е тъпо да не можеш да целуваш гаджето си в църква
NOT RELIGIOUS HATE	срам за българия: бойко борисов цитира корана! - видео премиерът в оставка се подигра с божиите служители [URL]
NOT RELIGIOUS HATE	от толкова глупости не чух само предложение църквата да поеме властта. #папоцезаризъм
NOT RELIGIOUS HATE	мустафа хаджи: мюсюлманите никога не са били предатели на родината си българия! [URL]
NOT RELIGIOUS HATE	кървава драма в алабама, злодей уби шофьор и отвлече дете: престъпникът се е барикадирал в църква, държи детето ... [URL]
NOT RELIGIOUS HATE	много са ми забавни комунистите, като започнат да се оплитат в глупостите си. а този току що ме прати и на църква!
NOT RELIGIOUS HATE	католическата църква на австралия няма да наруши тайната на изповед за педофилите [URL]
NOT RELIGIOUS HATE	[USER] [USER] [USER] [USER] те са просто терористи-убийци! това няма нищо общо с исляма. прочетете изявлението на канадския премиер трюдо по този въпрос. това не е истинският ислям!
NOT RELIGIOUS HATE	[USER] мюсюлманите идват като граждани в европа със социални привилегии каквито негрите в сащ не са и помирисвали, за мерси - париж
NOT RELIGIOUS HATE	„корените на омразата. моята истина за исляма” - нова книга... [URL]
NOT RELIGIOUS HATE	сигурно вече са евреи и ислямски терористи, два типа врагове на родината, но общото между тях е невярването в христос.
NOT RELIGIOUS HATE	ако нещо може да обедини враждуващи фундаментални християни - католици, протестанти и православни, то това е омразата към гей хората.
NOT RELIGIOUS HATE	[USER] от добро възпитание. аз зачекнах доброто си възпитание към всякакъв тип религиозни хора около мен покрай тази пандемия. also ако някой тръгва да ти говори  глупости му кажи че се повтаря историята от стария завет и това е чумата и че е грешен и го прати да пали всещи някъде
NOT RELIGIOUS HATE	"участниците в проявата носеха плакати, на които пишеше ""той искаше да ни разедини, но само ни направи по-силни"", ""мюсюлманите са добре дошли, расистите не"" и ""киа каха"" - на маорски ""бъдете силни"". [URL]"
RELIGIOUS HATE	"от кой филм е цитата: ""а! потъваме! бай иване, къде е чепа? бай иване, моля ти се, християнин човек си, кажи къде е чепа!""?"
RELIGIOUS HATE	белгиец казва на полицията откъде е взел терористите с таксито белгиец укрива терориста с месеци познай кой от двамата е мюсюлманин
NOT RELIGIOUS HATE	престъпниците ще пребивават вечно в мъчението на ада. [URL] #корана 43:74
NOT RELIGIOUS HATE	нито е във вашите копнежи, нито е в копнежите на хората на писанието - който върши зло, ще му се въ... [URL] #корана 4:123
RELIGIOUS HATE	[USER] на всеки пристигащ да се изрисува православен кръст на челото с лютеница, да го пази от тъпо.
NOT RELIGIOUS HATE	[USER] в толкова са установени “проповедници на омраза”, т. е. опасности. не можеш да поставиш всички мохамедани под генерално съмнение.
NOT RELIGIOUS HATE	какво правят хората на великден? -ходят на църква; -събират се на семеен обяд; -спят до късно. тогава защо има хора в тъпия мол?
NOT RELIGIOUS HATE	германия е изминала много път от гей-холокоста до гей браковете, а ние изминаваме пътя от спасяването на евреите до тотална омраза
NOT RELIGIOUS HATE	как може атака да са такива идиоти? не виждам какво са им направили мюсюлманите! via [USER] [URL]
RELIGIOUS HATE	а сега .. за разсейване.. и за доказателство ,че всеки който изповядва исляма е пълен идиот [URL]
NOT RELIGIOUS HATE	страшни разкрития от свидетел: терористът от страсбург отмъщавал „за смъртта на своите ислямски братя, загинали в сирия“: извършилият… [URL]
NOT RELIGIOUS HATE	митинг в защита на исляма се състоя в чеченската столица грозни с участието на президента рамзан... [URL]
NOT RELIGIOUS HATE	бял мъж изпозастреля негри в църква! [URL]
NOT RELIGIOUS HATE	анархисти в гърция помагали на ислямски терористи?: версията е на експерт по разузнаването от южната ни съседка
NOT RELIGIOUS HATE	[USER] [USER] не се заяждам, просто казвам и факти, които ти някак пропускаш. и стига с тия проблеми. ако слушам вас, то единствено гейовете, феминистките, негрите и мюсюлманите имат трудности, другите плуваме през живота в златни ладии.
NOT RELIGIOUS HATE	[USER] християнството учи на смирение и любов към другите, дори и да не ги харесваме. моля се за каролев без да го познавам и без да го харесвам.  коментарите са скотски. не, не е нормално да желаеш злото на някого. и  нещо старо по темата, макар и в друг аспект: [URL]
NOT RELIGIOUS HATE	[USER] уж не си от герб, пък много те е яд, че герб ще загуби властта? кажи коя партия е убивала по повече от 100 души дневно? бкп в атентата на църквата света неделя го направи веднъж,а герб го направи повече от 30 пъти през последните 3 месеца, без даже не юмрук,а пръст даже да вдигне
NOT RELIGIOUS HATE	и ни заблудиха не други, а престъпниците. [URL] #корана 26:99
RELIGIOUS HATE	е кажете сега християните не са ли тъпи. 17 души харесват това без да са го прочели. тотални малоумници. [URL]
RELIGIOUS HATE	здравейте, християни, за духовните ви водачи ирландския референдум е поражение за човечеството; та как сте, братя на хомофоби и педофили
NOT RELIGIOUS HATE	ръководителят на сирийската православна църква на запад: спрете да въоръжавате терористи [URL]
NOT RELIGIOUS HATE	църквата ни говори на езика на омразата: нашият бог или тангра определи тази територия за обитаване ... [URL] [USER]
RELIGIOUS HATE	[USER] [USER] [USER] [USER] тоз негър евреин ли е?
NOT RELIGIOUS HATE	не му дотяга на човека да зове доброто, а засегне ли го злото, той се отчайва, унива. [URL] #корана 41:49
NOT RELIGIOUS HATE	[USER] [USER] [USER] официално е за църквата, да не мислите че сме тъпи? странно съвпадение българия взима ue председателството и след 7 дена бойко отива в турция....
NOT RELIGIOUS HATE	защо млади мюсюлмани стават терористи | temaonline.bg [URL]
NOT RELIGIOUS HATE	волен е необходимото зло, което кара мюсюлманите да виждат доган като „защитник” [URL]
NOT RELIGIOUS HATE	българия спаси българските евреи от немските концлагери, а бойко спаси българския нацист сидеров от немския съд #инциденталуфтханза
RELIGIOUS HATE	ако прочетем стария завет от гледна точка на съвременната психология, ще се окаже че имаме едно доста комплексирано божество с малка пишка
NOT RELIGIOUS HATE	"даскалово: опит за изнасилване в ""църква"" [URL]"
RELIGIOUS HATE	мамка ви откачени рязани маймуни. не съм расист,ама тея имат план да унищожат бялата раса и християнството. е... [URL]
NOT RELIGIOUS HATE	равин похвали италия, че е спряла погребението на нацистки престъпник [URL]
NOT RELIGIOUS HATE	- каква е мечтата на средния американец? - негрите да си отидат в африка и под всяка мишница да носят по един евреин.
NOT RELIGIOUS HATE	според мюсюлманите ако имаш дори 1 татус си опетнен и нямаш право да се молиш, после се чуда защо ме гледат като лайно като ходя по улиците
NOT RELIGIOUS HATE	исаия 13:11,13  библия, нов превод от оригиналните езици (с неканоничните книги) (cbt)   11 и ще накажа света за неговото зло и нечестивите за беззаконията им, и ще сложа край на високомерието на горделивите, и ще унижа надменните злодеи.
NOT RELIGIOUS HATE	затва ли спасихме евреите, да ходят да участват в руската хибридна пропаганда, докато ние си налягаме парцалите точно на осми и девети май, като бити нацисти, криещи баданарката и кофата с боя за паметника на съветската армия? [URL]
NOT RELIGIOUS HATE	вчера посолството на израел получи оригиналното писмо, с което митрополит стефан моли цар борис да бъдат спасени българските евреи. този свят документ ще бъде предаден на мемориала яд вашем. [URL]
RELIGIOUS HATE	[USER] [USER] терорът ражда терор. мюсулманите са много тъпи, ако не го знаят. какво си мислят, че правят, като обезглавяват хора само защото са били християни? или тази диващина се забрави много бързо?
NOT RELIGIOUS HATE	[USER] тъпото е че дизайнера можеше да кропне снимката през купола на църквата и да минем без тая истерия
NOT RELIGIOUS HATE	в година 5760 на 11 септември по заподния календар....о един на 11 там ври на запад кур дар !! елул е 8 и 9 месец на еврейския календар!!
NOT RELIGIOUS HATE	библия граммар-наци. [URL]
RELIGIOUS HATE	уроди искате да скриете истината а педераси равини атентатори !витлеемска-види-ли-ила-илиев-лее-те-лем -станислав-вийлем- краус-ма-сик
NOT RELIGIOUS HATE	[USER] терорист мюсюлманин избирва християни. либералите - не генерализирайте, не вскички мюсюлмани са такива, ислямът е религия на мира. терорист християнин избива мюслюлмани. либералите - всички алт райт са убийци и нацисти. удри и мачкай!
NOT RELIGIOUS HATE	ако все още не знаехте, че бежанските центрове в българия са пълни с ислямски терористи: [URL]
RELIGIOUS HATE	[USER] пазят си гъзовете, не им се ходи до израел. но овчиците до последно ги насърчават да ходят на църква, че да не спира бизнеса
NOT RELIGIOUS HATE	ресторанти, синагога и еврейски център са били сред мишените на терористите, които окървавиха виена тази вечер [URL]
NOT RELIGIOUS HATE	деба забравих да туитна че ако убиеца у вегас не беше бял в момента да има концлагер за мюсюлмани/негри/мексиканци.
NOT RELIGIOUS HATE	"християнство ли?! глупости - содом и гомора! ""скандално! попове от германския манастир оставят на произвола на... [URL]"
NOT RELIGIOUS HATE	сделката, сключена между съюзника на сирийското правителство – русия, и терористите от „джайш ал ислям“, ще позволи на бойците и техните семейства, както и желаещите мирни... [URL]
NOT RELIGIOUS HATE	"терористите от ""ислямска държава"" избиват шиити с ""кукли на смъртта"" [URL]"
NOT RELIGIOUS HATE	"[USER] [USER] [USER] ""феминизмът не засяга и правата на мъжете"" това е все едно да твърдиш че папата се бори за помиряването м/у сунити и шиити  пълни глупости"
RELIGIOUS HATE	и по случай прайда, един стар еврейски виц: -чу ли? моше станал педераст! -ама как-взима пари назаем и не ги връща?? -не бе,в добрия смисъл.
NOT RELIGIOUS HATE	лондон е най-голямото свърталище на ислямски терористи във великобритания [URL] [URL] #новини [URL]
RELIGIOUS HATE	бсп нищо добро не я очаква щом като на събора на бузлуджа даде трибуна на най отявления соросоид у нас и предател на нацията ни , измекяра с еврейски произход с...бсп нищо добро не я очаква щом като на събора на бузлуджа даде трибуна на най отявления соросоид у нас и предate [URL]
NOT RELIGIOUS HATE	единственото, което прави арабският тероризъм, е че нагнетява омраза към исляма.
NOT RELIGIOUS HATE	[USER] в израел имаше евреи нацисти..
NOT RELIGIOUS HATE	затворили кучешката градинка, разхождане на кучета само по тротоара. в същото време църквите са отворени и в кварталната църква влизат  и се натрупват хора. защо е тая идиотия заради страха на боко  тъпото от няколко килимявки
NOT RELIGIOUS HATE	хитлер и химлер са били истински ислямофили. но това далеч не е единствената причина, поради която десетки хиляди мюсюлмани са воювали навремето на страната на нацистите. ето какво научихме от историка давид мотадел: [URL] [URL]
NOT RELIGIOUS HATE	(nf) доналд тръмп подписа укази за недопускане на радикални ислямски терористи в сащ и за преустройство на… [URL]
NOT RELIGIOUS HATE	крадци отмъкнаха пари, дарени от вярващите в поморийска църква: престъпниците успели да проникнат в хлама като и... [URL]
NOT RELIGIOUS HATE	колкото до злия жан-франсоа, не прокопсал особено в америка, върнал се и през 1560, в разгара на религиозните войни между католици и протестанти във франция бил убит по доволно мъчителен начин. но това нямало нищо общо с клетата маргьорит... /end [URL]
NOT RELIGIOUS HATE	терористът от еврейския музей в брюксел получи доживотна присъда [URL] frognews
NOT RELIGIOUS HATE	бойко казал, че евреите били добре дошли у нас, защото разбирали от бизнес и финанси. мхм, а палестинците не ги щем, щото са тъпи нали
NOT RELIGIOUS HATE	послание до евреите гл4 ал 3 а влизаме в покоище ние,които повярвахме ,както е рекъл;затова се заклех в гнева си,че те няма да влязът в
NOT RELIGIOUS HATE	зловещи подробности за атентата в катедралата! загинали са над 26 християни, терористът е искал да взриви майки с... [URL]
RELIGIOUS HATE	не всеки мюсюлмани е терорист ! затова почти всеки терорист е мюсюлманин !
RELIGIOUS HATE	френския президент бил католик, а нашия бил като гъз. #плаженфолклор
NOT RELIGIOUS HATE	[USER] [USER] нещо не се връзва на бивол телето. изнасяни са цигари за терористи, а те на снимката ги изгарят понеже корана и т. н.
RELIGIOUS HATE	които са и чеченски терористи и ако сте мюсюлмани, ще ви убият, защото сте мюсюлмани, а ако сте християни, ще ви убият, защото сте християни
NOT RELIGIOUS HATE	европейският съд в страсбург отказа да гледа жалбата на босненец, осъден за  подбуждане на омраза към християни и етнически сърби в босна: [URL] [URL]
NOT RELIGIOUS HATE	да си евреин - новото старо проклятие: омразата срещу евреите в европа прилича много на онзи вълк от приказките,... [URL]
NOT RELIGIOUS HATE	всички продаваме оръжия на ислямски терористи. кой беше казал тва там, за капиталиста който ще ти продаде въжето на което ще го обесиш? [URL]
NOT RELIGIOUS HATE	[USER] той е предател за собствения си народ. било то унгарци или евреи. popper му е бил учител, ако не се лъжа. доста повлян и от бергсон. трябва малко повече да се вникнеш, за да не погнуси, така както мен ме е. но пак казвам - можеш да си му фен:) а аз нямам претенции да съм умен.
NOT RELIGIOUS HATE	в европа нямаш право да мразиш мюсюлманите, чужденците, негрите, войнстващия ислям, хомосексуалистите,... [URL]
NOT RELIGIOUS HATE	защо путин разреши протест срещу шарли в грозни (200 хил. мюсюлмани), но не и в масквабад (2 млн. мюсюлмани)?
NOT RELIGIOUS HATE	омразата към шиитите трови саудитска арабия [URL]
NOT RELIGIOUS HATE	либерастите се вайкат, сякаш тръмп ще избеси гейовете, ще зароби пак негрите и ще забрани на жените да гласуват. той да не е мюсюлманин...
RELIGIOUS HATE	равин: въпреки грозните слухове, които се разпространяват, господ всъщност не е прелюбодействал с мария!
NOT RELIGIOUS HATE	цветанов рязан педераст потурчва тоя всички нас оградата иска той да няма да ни налагат пак исляма. целува се... [URL]
NOT RELIGIOUS HATE	лехи – еврейските терористи, които искаха съюз с хитлер [URL]
NOT RELIGIOUS HATE	[USER] мислех че сорос , евреите и няколко извънземни плащат за това но явно ни мислиш за глупави :)
NOT RELIGIOUS HATE	терористите от “боко харам” нападнаха мюсюлмани, отбелязващи курбан байрам [URL]
NOT RELIGIOUS HATE	болшинството германци смятат мюсюлманите за тежест: заради имигрантите германия ставала все по-глупава, соч... [URL] [USER]
NOT RELIGIOUS HATE	мюсюлманите отказват да погребат терориста от църквата в руа | temaonline.bg [URL]
RELIGIOUS HATE	§[USER] ислямският терорист, когото всички много мразите в името на гриста от облаците.
NOT RELIGIOUS HATE	§[USER] кръститетят, алфата и омегата на всички битки е истинското име, и е единственият ислямски терорист в светът, хакна цялото нато
NOT RELIGIOUS HATE	онези, които оклеветиха [аиша], са [само] група от вас. не смятайте, че то е зло за вас! не, то е д... [URL] #корана 24:11
NOT RELIGIOUS HATE	водеше битки във въздухът ти тук преди половин ден? с хвърчащи ислямски терористи ли? [USER]
NOT RELIGIOUS HATE	"от едната страна съсед ми е евреин с мазе пълно с хора от мосад,от другата е един фанатичен афганистанец,мразещ ""запада""(и мен) #миротворец"
NOT RELIGIOUS HATE	след не гледам телевизия, сега на мода е уважавам ромите, ислямът, негрите... колкото и да са агресивни
NOT RELIGIOUS HATE	пирамиди, фараони, християни, българи... честно, почва да ме хваща срам, че съм българин.
NOT RELIGIOUS HATE	и да очаквате неговия син от небесата, същия исус, когото въскреси от мъртвите, който ни избавя от идещия гняв. [1 солунци 1:10] #библия
NOT RELIGIOUS HATE	"глупаво ли е да нямаш ""едно наум"" при общуване с мюсюлмани?"
NOT RELIGIOUS HATE	е не може водещата новина да бъде 'на този ден е разпънат христос'. организация, дезорганизация, сигурност - да, но не 'събитие' отпреди 2000 години и репортажи с богоугоден глас. това са новини, фор крайстс сейк!  за протокола - християнка съм, не съм идиот.
RELIGIOUS HATE	"вероятно много българи са гневни на въоръжения грабеж и убиѝствата на араби-""палестинци"". ""радикалният ислям"" е постановка на глистите с подкрепата на хора с цветни дрешки."
